id	isolate	country	continent	group	group_2	region	state	species	year	source	detailed_source	location	comments	date_entered	datestamp	clpA	clpX	nifS	pepX	pyrG	recG	rplB	uvrA	ST (MLST)
2209	BP-45	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	18	12	1	11	2	15	1	2	29
1539	BP-22	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49.0005999, -95.2332999"		1/29/2015	1/29/2015	3	3	1	3	5	4	4	4	533
2276	MB11-86	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.32, -96.93"		3/13/2018	3/13/2018	8	1	15	8	12	20	1	7	51
1891	MB11-126	Canada	North America	manitoba	NA_midwest	"Thompson Trail, Miami"	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2/16/2017	2/16/2017	12	1	1	7	112	1	1	10	640
1538	BP-27	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49.0005999, -95.2332999"		1/29/2015	1/29/2015	128	1	1	8	1	6	1	10	532
2213	BP-8	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	18	12	1	11	2	15	1	2	29
867	MB07-21	Canada	North America	manitoba	NA_midwest	Winnipeg	MB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	3	3	2	4	3	4	4	4	12
2255	MB11-113	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		3/13/2018	3/13/2018	12	2	1	2	1	16	76	2	227
2266	MB11-137	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.17, -98.09"		3/13/2018	3/13/2018	8	1	1	14	2	6	1	10	48
2272	MB11-75	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.85, -97.47"		3/13/2018	3/13/2018	18	12	1	11	2	15	1	2	29
2395	Bb16-110	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	244	2	1	2	1	16	4	2	741
2197	BP-16	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	18	12	1	11	2	15	1	2	29
2196	BP-13	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	12	1	1	7	1	6	1	10	52
2448	Bb16-90-2	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	20	4	3	3	3	18	3	3	229
2392	Bb16-22-2	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	23	1	17	20	2	1	1	10	55
2199	BP-19	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	8	1	1	14	2	6	1	10	48
2037	Bb16-87	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		10/16/2017	10/16/2017	8	1	1	1	5	6	1	7	740
2397	Bb16-112	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	107	2	1	95	2	18	4	3	237
2446	Bb16-80	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	8	1	15	94	2	20	96	7	268
2444	Bb16-71-2	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	4	4	3	19	3	3	3	3	44
2268	MB11-141	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.24, -98.68"		3/13/2018	3/13/2018	23	1	17	20	2	1	1	10	55
2278	MB11-97	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.32, -96.93"		3/13/2018	3/13/2018	8	1	1	14	2	6	1	10	48
2212	BP-7	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	14	1	5	2	2	1	1	10	530
3359	L06-ER21	Canada	North America	nb_pei_ns	NA_eastern	Lunenburg	Nova Scotia	Borrelia burgdorferi sensu stricto	2006	tick	"Ixodes scapularis, nymph"	"44.3834, -64.3154"	SAMN05290013	3/24/2022	3/24/2022	4	1	1	1	1	6	1	7	3
994	PEI07-24	Canada	North America	nb_pei_ns	NA_eastern	Tignish	PEI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	6	1	5	1	1	7	1	8	7
2432	Bb16-250	Canada	North America	nb_pei_ns	NA_eastern	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		3/13/2018	3/13/2018	3	3	2	4	3	4	4	4	12
2417	Bb16-170	Canada	North America	nb_pei_ns	NA_eastern	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		3/13/2018	3/13/2018	4	1	1	1	1	6	1	7	3
901	NS07-166	Canada	North America	nb_pei_ns	NA_eastern	Pomquet	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
996	PEI07-48	Canada	North America	nb_pei_ns	NA_eastern	Moncton	NB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	10	5	4	6	1	15	1	6	36
2409	Bb16-142	Canada	North America	nb_pei_ns	NA_eastern	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		3/13/2018	3/13/2018	4	1	1	1	1	6	1	7	3
900	NS07-128	Canada	North America	nb_pei_ns	NA_eastern	Sydney	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	21	1	15	8	1	18	4	7	38
889	NS06-113c	Canada	North America	nb_pei_ns	NA_eastern	Seafoam	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	7	6	6	1	1	5	5	5	18
896	NS06-235	Canada	North America	nb_pei_ns	NA_eastern	Glace Bay	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
911	ON06-107	Canada	North America	nb_pei_ns	NA_eastern	Moncton	NB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	9	1	1	7	1	6	1	10	14
3383	NS12-61	Canada	North America	nb_pei_ns	NA_eastern	Birchtown	Nova Scotia	Borrelia burgdorferi sensu stricto	2012	tick	"Ixodes scapularis, adult"	"45.6334, -62.4319"	SAMN05290069	3/24/2022	3/24/2022	3	3	2	4	3	4	4	4	12
2422	Bb16-181	Canada	North America	nb_pei_ns	NA_eastern	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		3/13/2018	3/13/2018	4	4	3	3	3	3	3	3	19
884	NB07-95	Canada	North America	nb_pei_ns	NA_eastern	Albert Mines	NB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
2416	Bb16-167	Canada	North America	nb_pei_ns	NA_eastern	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		3/13/2018	3/13/2018	3	3	2	4	3	4	4	4	12
904	NS07-290	Canada	North America	nb_pei_ns	NA_eastern	Truro	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	6	1	5	1	1	7	1	8	7
883	NB07-87	Canada	North America	nb_pei_ns	NA_eastern	Saint John	NB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	5	5	4	5	5	5	94	6	305
2420	Bb16-178-1	Canada	North America	nb_pei_ns	NA_eastern	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		3/13/2018	3/13/2018	4	1	1	1	1	6	1	7	3
3357	L06-CEM16	Canada	North America	nb_pei_ns	NA_eastern	Lunenburg	Nova Scotia	Borrelia burgdorferi sensu stricto	2006	tick	"Ixodes scapularis, nymph"	"44.3834, -64.3154"	SAMN05290011	3/24/2022	3/24/2022	3	3	2	4	3	4	4	4	12
995	PEI07-33b	Canada	North America	nb_pei_ns	NA_eastern	New Haven	PEI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
874	NB06-129	Canada	North America	nb_pei_ns	NA_eastern	Shediac	NB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1897	M08-004	Canada	North America	nb_pei_ns	NA_eastern	Millidgeville	New Brunswick	Borrelia burgdorferi sensu stricto	2008	tick	Ixodes scapularis	"45.3, -66.1"		2/16/2017	2/16/2017	1	1	1	1	1	6	1	7	645
2424	Bb16-183	Canada	North America	nb_pei_ns	NA_eastern	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		3/13/2018	3/13/2018	8	1	1	1	4	6	1	7	4
877	NB06-85	Canada	North America	nb_pei_ns	NA_eastern	Dumfries	NB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	7	6	6	1	1	5	5	5	18
2429	Bb16-198	Canada	North America	nb_pei_ns	NA_eastern	Bedford	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.7234, -63.6891"		3/13/2018	3/13/2018	4	1	1	1	1	6	1	7	3
985	PEI06-37	Canada	North America	nb_pei_ns	NA_eastern	East Point	PEI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	3	3	2	2	3	4	4	4	221
991	PEI06-84	Canada	North America	nb_pei_ns	NA_eastern	Summerside	PEI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	128	3	2	4	3	4	4	4	317
893	NS06-2	Canada	North America	nb_pei_ns	NA_eastern	Western Shore (Lunenburg Co.)	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	2	2	1	2	2	2	2	2	16
1545	L.38	Canada	North America	nb_pei_ns	NA_eastern	Lunenburg	NS	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"44.5333333, -64.4991666"		1/29/2015	1/29/2015	5	1	1	94	1	6	1	7	538
1544	BH.2.51	Canada	North America	nb_pei_ns	NA_eastern	Lunenburg	NS	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"44.5333333, -64.4991666"		1/29/2015	1/29/2015	6	5	4	6	1	6	1	6	537
909	NS07-96	Canada	North America	nb_pei_ns	NA_eastern	Margaree	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	7	6	6	1	1	5	5	5	18
890	NS06-129	Canada	North America	nb_pei_ns	NA_eastern	Antigonish	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
2410	Bb16-145	Canada	North America	nb_pei_ns	NA_eastern	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		3/13/2018	3/13/2018	4	4	3	3	3	3	3	3	19
3382	NS12-24	Canada	North America	nb_pei_ns	NA_eastern	Birchtown	Nova Scotia	Borrelia burgdorferi sensu stricto	2012	tick	"Ixodes scapularis, adult"	"45.6334, -62.4319"	SAMN05290068	3/24/2022	3/24/2022	4	1	1	1	1	8	1	10	1018
895	NS06-234	Canada	North America	nb_pei_ns	NA_eastern	Metagen	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	9	1	1	7	1	1	1	10	307
907	NS07-75	Canada	North America	nb_pei_ns	NA_eastern	Fall River	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	7	6	12	1	1	5	5	5	37
905	NS07-2a	Canada	North America	nb_pei_ns	NA_eastern	Dartmouth	NS	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
987	PEI06-49	Canada	North America	nb_pei_ns	NA_eastern	Brudenell Point	PEI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
999	PEI07-77	Canada	North America	nb_pei_ns	NA_eastern	Belle River	PEI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	10	5	4	6	1	6	1	6	9
2423	Bb16-182	Canada	North America	nb_pei_ns	NA_eastern	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		3/13/2018	3/13/2018	4	1	1	1	1	6	1	7	3
3273	K15	USA	North America	new_england	NA_eastern	New England	Connecticut	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			3/14/2022	3/14/2022	4	1	1	1	1	6	1	7	3
716	YM-07-72	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	19	59
3409	RI-2597	USA	North America	new_england	NA_eastern	Block Island	RI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"41.1697, -71.58"	SAMN05290105	3/24/2022	3/24/2022	14	1	5	1	6	16	1	125	1021
714	YM-07-69	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	19	59
3302	K82	USA	North America	new_england	NA_eastern	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			3/14/2022	3/14/2022	4	1	1	1	1	6	1	7	3
552	JG-07-14	USA	North America	new_england	NA_eastern	Lyme-peridomestic	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.297, -72.277"	nymph	1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
773	SG-07-2	USA	North America	new_england	NA_eastern	Sleeping Giant SP	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.425, -72.896"	nymph	1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
752	MO-07-17	USA	North America	new_england	NA_eastern	Moore SP	MA	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"42.31, -71.956"	nymph	1/29/2015	1/29/2015	8	1	1	7	1	6	1	10	34
3367	MA-2294	USA	North America	new_england	NA_eastern	Quashnet River State Park	MA	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"41.5949, -70.5076"	SAMN05290034	3/24/2022	3/24/2022	6	1	5	1	230	242	1	224	797
417	16201	USA	North America	new_england	NA_eastern	Crescent Beach State Park	ME	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.56511667, -70.23728333"		1/29/2015	1/29/2015	7	6	6	1	1	5	5	5	18
3325	Bbcap32	USA	North America	new_england	NA_eastern	Lake Gaillard	CT	Borrelia burgdorferi sensu stricto	2007	tick	"Ixodes scapularis, nymph"	"41.344, -72.764"	SAMN05289960	3/24/2022	3/24/2022	22	1	5	8	1	18	11	10	40
857	YM-07-40	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	8	1	15	94	2	20	1	7	226
730	YM-07-89	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	18	12	1	11	2	15	1	2	29
741	MO-07-2	USA	North America	new_england	NA_eastern	Moore SP	MA	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"42.31, -71.956"	nymph	1/29/2015	1/29/2015	7	6	12	1	1	5	5	5	37
854	YM-07-19	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	8	1	15	94	2	20	1	7	226
3293	K66	USA	North America	new_england	NA_eastern	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			3/14/2022	3/14/2022	1	1	1	1	1	1	1	1	1
3336	CT-1807	USA	North America	new_england	NA_eastern	Barn Island WMA	CT	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"41.3441, -71.8565"	SAMN05289975	3/24/2022	3/24/2022	9	1	1	1	1	15	1	223	1010
554	JG-07-19	USA	North America	new_england	NA_eastern	Lyme-peridomestic	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.297, -72.277"	nymph	1/29/2015	1/29/2015	5	7	5	1	6	1	4	9	11
700	YM-07-36	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	3	3	2	4	3	4	4	4	12
761	MR-07-1	USA	North America	new_england	NA_eastern	Mount Riga SP	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"42.029, -73.431"	nymph	1/29/2015	1/29/2015	7	6	12	1	1	5	5	5	37
408	552301	USA	North America	new_england	NA_eastern	Devils Hopyard State Park	CT	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"41.47785278, -72.33458611"		1/29/2015	1/29/2015	6	1	5	1	1	7	1	8	7
863	YM-07-74	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	8	1	15	94	2	20	1	7	226
3270	K11	USA	North America	new_england	NA_eastern	New England	Connecticut	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			3/14/2022	3/14/2022	4	1	1	1	1	6	1	7	3
3295	K7	USA	North America	new_england	NA_eastern	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			3/14/2022	3/14/2022	1	1	1	1	1	1	1	1	1
691	YM-07-22	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
853	YM-07-3	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	8	1	15	94	2	20	1	7	226
686	YM-07-14	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	3	3	2	4	3	4	4	4	12
684	YM-07-12	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
724	YM-07-82	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	19	59
751	MO-07-15	USA	North America	new_england	NA_eastern	Moore SP	MA	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"42.31, -71.956"	nymph	1/29/2015	1/29/2015	7	6	12	1	1	5	5	5	37
796	LG-07-8	USA	North America	new_england	NA_eastern	Lake Gaillard	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.344, -72.764"	nymph	1/29/2015	1/29/2015	22	1	5	8	1	18	11	10	40
699	YM-07-34	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	7	6	6	1	1	5	5	5	18
771	MR-07-19	USA	North America	new_england	NA_eastern	Mount Riga SP	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"42.029, -73.431"	nymph	1/29/2015	1/29/2015	7	6	12	1	1	5	5	5	37
3297	K72	USA	North America	new_england	NA_eastern	New England	Connecticut	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			3/14/2022	3/14/2022	4	1	1	1	1	6	1	7	3
694	YM-07-25	USA	North America	new_england	NA_eastern	Yale Myers Forest	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.953, -72.125"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	19	59
770	MR-07-17	USA	North America	new_england	NA_eastern	Mount Riga SP	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"42.029, -73.431"	nymph	1/29/2015	1/29/2015	7	6	6	1	1	5	5	5	18
763	MR-07-5	USA	North America	new_england	NA_eastern	Mount Riga SP	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"42.029, -73.431"	nymph	1/29/2015	1/29/2015	2	2	1	2	2	2	2	2	16
3301	K76	USA	North America	new_england	NA_eastern	New England	Connecticut	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			3/14/2022	3/14/2022	8	1	1	1	4	6	1	7	4
795	LG-07-7	USA	North America	new_england	NA_eastern	Lake Gaillard	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.344, -72.764"	nymph	1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
557	JG-07-22	USA	North America	new_england	NA_eastern	Lyme-peridomestic	CT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.297, -72.277"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	8	7
583	FDR-07-23	USA	North America	north_east_us	NA_eastern	F.D.Roosevelt SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.283, -73.808"	nymph	1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
598	FDR-07-47	USA	North America	north_east_us	NA_eastern	F.D.Roosevelt SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.283, -73.808"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	8	7
657	JB-07-28	USA	North America	north_east_us	NA_eastern	James Baird SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.691, -73.791"	nymph	1/29/2015	1/29/2015	7	6	6	1	1	5	5	5	18
845	CQ-07-62	USA	North America	north_east_us	NA_eastern	Connetquot River SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"40.752, -73.152"	nymph	1/29/2015	1/29/2015	5	5	4	5	5	5	1	6	8
813	CQ-07-9	USA	North America	north_east_us	NA_eastern	Connetquot River SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"40.752, -73.152"	nymph	1/29/2015	1/29/2015	8	1	1	1	4	6	1	7	4
3386	NY-1468	USA	North America	north_east_us	NA_eastern	Connetquot State Park	NY	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"40.7496, -73.1544"	SAMN05290075	3/24/2022	3/24/2022	5	7	5	1	6	1	4	9	11
3403	PA-22520	USA	North America	north_east_us	NA_eastern	Parker Dam State Park	PA	Borrelia burgdorferi sensu stricto	2005	tick	"Ixodes scapularis, nymph"	"41.2114, -78.5008"	SAMN05290096	3/24/2022	3/24/2022	8	1	1	1	4	16	1	7	32
107	MR704	USA	North America	north_east_us	NA_eastern	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	EM			1/29/2015	1/29/2015	3	3	2	4	3	4	4	4	12
3330	Bbcap8	USA	North America	north_east_us	NA_eastern	FDR State Park	NY	Borrelia burgdorferi sensu stricto	2007	tick	"Ixodes scapularis, nymph"	"41.283, -73.808"	SAMN05289965	3/24/2022	3/24/2022	1	1	1	1	1	1	1	1	1
591	FDR-07-33	USA	North America	north_east_us	NA_eastern	F.D.Roosevelt SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.283, -73.808"	nymph	1/29/2015	1/29/2015	4	1	1	1	1	6	1	7	3
443	119909	USA	North America	north_east_us	NA_eastern	Gifford Pinchot State Park	PA	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"40.07556944, -76.91497778"		1/29/2015	1/29/2015	21	1	15	8	1	18	4	7	38
780	CP-07-7	USA	North America	north_east_us	NA_eastern	Cedar Point CP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.036, -72.232"	nymph	1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
587	FDR-07-27	USA	North America	north_east_us	NA_eastern	F.D.Roosevelt SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.283, -73.808"	nymph	1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
584	FDR-07-24	USA	North America	north_east_us	NA_eastern	F.D.Roosevelt SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.283, -73.808"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	8	7
3574	15-4205	USA	North America	north_east_us	NA_eastern		PA	Borrelia burgdorferi sensu stricto	2015	human	Synovial Fluid			5/4/2023	5/4/2023	14	1	1	2	1	6	200	7	758
626	FDR-07-88	USA	North America	north_east_us	NA_eastern	F.D.Roosevelt SP	NY	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.283, -73.808"	nymph	1/29/2015	1/29/2015	6	1	5	1	1	7	1	8	7
